,DEPARTAMENTO,ID DEPATAMENTO,MUNICIPIO
1490,BOLÍVAR,13,CARTAGENA DE INDIAS
1491,BOLÍVAR,13,CARTAGENA DE INDIAS
1492,BOLÍVAR,13,CARTAGENA DE INDIAS
1493,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1494,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1495,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1496,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1497,CASANARE,85,TRINIDAD
1498,CAUCA,19,GUAPI
1499,CAUCA,19,GUAPI
1500,CAUCA,19,LÓPEZ DE MICAY
1501,CAUCA,19,LÓPEZ DE MICAY
1502,CAUCA,19,LÓPEZ DE MICAY
1503,CAUCA,19,LÓPEZ DE MICAY
1504,CAUCA,19,LÓPEZ DE MICAY
1505,CAUCA,19,LÓPEZ DE MICAY
1506,CAUCA,19,TIMBIQUÍ
1507,CAUCA,19,TIMBIQUÍ
1508,CAUCA,19,TIMBIQUÍ
1509,CAUCA,19,TIMBIQUÍ
1510,CAUCA,19,TIMBIQUÍ
1511,CHOCÓ,27,ACANDÍ
1512,CHOCÓ,27,ACANDÍ
1513,CHOCÓ,27,ACANDÍ
1514,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
1515,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1516,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1517,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1518,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1519,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1520,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1521,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1522,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1523,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1524,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1525,CHOCÓ,27,JURADÓ
1526,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1527,CHOCÓ,27,NUQUÍ
1528,CHOCÓ,27,NUQUÍ
1529,CHOCÓ,27,NUQUÍ
1530,CHOCÓ,27,NUQUÍ
1531,CHOCÓ,27,QUIBDÓ
1532,CHOCÓ,27,UNGUÍA
1533,CHOCÓ,27,UNGUÍA
1534,CHOCÓ,27,UNGUÍA
1535,GUAINÍA,94,BARRANCOMINAS
1536,GUAINÍA,94,INÍRIDA
1537,GUAVIARE,95,MIRAFLORES
1538,LA GUAJIRA,44,URIBIA
1539,MAGDALENA,47,CIÉNAGA
1540,META,50,MAPIRIPÁN
1541,NARIÑO,52,EL CHARCO
1542,NARIÑO,52,EL CHARCO
1543,NARIÑO,52,EL CHARCO
1544,NARIÑO,52,EL CHARCO
1545,NARIÑO,52,FRANCISCO PIZARRO
1546,NARIÑO,52,LA TOLA
1547,NARIÑO,52,LA TOLA
1548,NARIÑO,52,LA TOLA
1549,NARIÑO,52,LA TOLA
1550,NARIÑO,52,LA TOLA
1551,NARIÑO,52,MOSQUERA
1552,NARIÑO,52,OLAYA HERRERA
1553,NARIÑO,52,SAN ANDRÉS DE TUMACO
1554,NARIÑO,52,SAN ANDRÉS DE TUMACO
1555,NARIÑO,52,SAN ANDRÉS DE TUMACO
1556,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1557,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1558,PUTUMAYO,86,PUERTO LEGUÍZAMO
1559,PUTUMAYO,86,PUERTO LEGUÍZAMO
1560,VALLE DEL CAUCA,76,BUENAVENTURA
1561,VAUPÉS,97,CARURÚ
1562,VAUPÉS,97,MITÚ
1563,VAUPÉS,97,TARAIRA
1564,VICHADA,99,CUMARIBO
1565,VICHADA,99,LA PRIMAVERA
1566,VICHADA,99,PUERTO CARREÑO
1567,VICHADA,99,PUERTO CARREÑO
1568,VICHADA,99,SANTA ROSALÍA
1569,CAUCA,19,LÓPEZ DE MICAY
1570,AMAZONAS,91,LETICIA
1571,AMAZONAS,91,PUERTO NARIÑO
1572,AMAZONAS,91,TARAPACÁ (ANM)
1573,ANTIOQUIA,5,VIGÍA DEL FUERTE
1574,ANTIOQUIA,5,VIGÍA DEL FUERTE
1575,ANTIOQUIA,5,VIGÍA DEL FUERTE
1576,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,PROVIDENCIA
1577,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
1578,BOLÍVAR,13,CARTAGENA DE INDIAS
1579,BOLÍVAR,13,CARTAGENA DE INDIAS
1580,BOLÍVAR,13,CARTAGENA DE INDIAS
1581,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1582,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1583,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1584,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1585,CASANARE,85,TRINIDAD
1586,CAUCA,19,GUAPI
1587,CAUCA,19,GUAPI
1588,CAUCA,19,LÓPEZ DE MICAY
1589,CAUCA,19,LÓPEZ DE MICAY
1590,CAUCA,19,LÓPEZ DE MICAY
1591,CAUCA,19,LÓPEZ DE MICAY
1592,CAUCA,19,LÓPEZ DE MICAY
1593,CAUCA,19,LÓPEZ DE MICAY
1594,CAUCA,19,LÓPEZ DE MICAY
1595,CAUCA,19,TIMBIQUÍ
1596,CAUCA,19,TIMBIQUÍ
1597,CAUCA,19,TIMBIQUÍ
1598,CAUCA,19,TIMBIQUÍ
1599,CAUCA,19,TIMBIQUÍ
1600,CAUCA,19,TIMBIQUÍ
1601,CHOCÓ,27,ACANDÍ
1602,CHOCÓ,27,ACANDÍ
1603,CHOCÓ,27,ACANDÍ
1604,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
1605,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1606,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1607,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1608,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1609,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1610,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1611,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1612,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1613,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1614,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1615,CHOCÓ,27,JURADÓ
1616,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1617,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1618,CHOCÓ,27,NUQUÍ
1619,CHOCÓ,27,NUQUÍ
1620,CHOCÓ,27,NUQUÍ
1621,CHOCÓ,27,NUQUÍ
1622,CHOCÓ,27,QUIBDÓ
1623,CHOCÓ,27,UNGUÍA
1624,CHOCÓ,27,UNGUÍA
1625,CHOCÓ,27,UNGUÍA
1626,GUAINÍA,94,INÍRIDA
1627,GUAVIARE,95,MIRAFLORES
1628,LA GUAJIRA,44,URIBIA
1629,MAGDALENA,47,CIÉNAGA
1630,META,50,MAPIRIPÁN
1631,NARIÑO,52,EL CHARCO
1632,NARIÑO,52,EL CHARCO
1633,NARIÑO,52,EL CHARCO
1634,NARIÑO,52,EL CHARCO
1635,NARIÑO,52,EL CHARCO
1636,NARIÑO,52,EL CHARCO
1637,NARIÑO,52,FRANCISCO PIZARRO
1638,NARIÑO,52,LA TOLA
1639,NARIÑO,52,LA TOLA
1640,NARIÑO,52,LA TOLA
1641,NARIÑO,52,LA TOLA
1642,NARIÑO,52,OLAYA HERRERA
1643,NARIÑO,52,SAN ANDRÉS DE TUMACO
1644,NARIÑO,52,SAN ANDRÉS DE TUMACO
1645,NARIÑO,52,SAN ANDRÉS DE TUMACO
1646,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1647,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1648,PUTUMAYO,86,PUERTO LEGUÍZAMO
1649,PUTUMAYO,86,PUERTO LEGUÍZAMO
1650,VALLE DEL CAUCA,76,BUENAVENTURA
1651,VAUPÉS,97,MITÚ
1652,VAUPÉS,97,TARAIRA
1653,VICHADA,99,CUMARIBO
1654,VICHADA,99,LA PRIMAVERA
1655,VICHADA,99,PUERTO CARREÑO
1656,VICHADA,99,PUERTO CARREÑO
1657,VICHADA,99,SANTA ROSALÍA
1658,AMAZONAS,91,LETICIA
1659,AMAZONAS,91,PUERTO NARIÑO
1660,AMAZONAS,91,TARAPACÁ (ANM)
1661,ANTIOQUIA,5,VIGÍA DEL FUERTE
1662,ANTIOQUIA,5,VIGÍA DEL FUERTE
1663,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,PROVIDENCIA
1664,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
1665,BOLÍVAR,13,CARTAGENA DE INDIAS
1666,BOLÍVAR,13,CARTAGENA DE INDIAS
1667,BOLÍVAR,13,CARTAGENA DE INDIAS
1668,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1669,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1670,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1671,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1672,CASANARE,85,TRINIDAD
1673,CAUCA,19,GUAPI
1674,CAUCA,19,GUAPI
1675,CAUCA,19,LÓPEZ DE MICAY
1676,CAUCA,19,LÓPEZ DE MICAY
1677,CAUCA,19,LÓPEZ DE MICAY
1678,CAUCA,19,LÓPEZ DE MICAY
1679,CAUCA,19,LÓPEZ DE MICAY
1680,CAUCA,19,LÓPEZ DE MICAY
1681,CAUCA,19,LÓPEZ DE MICAY
1682,CAUCA,19,TIMBIQUÍ
1683,CAUCA,19,TIMBIQUÍ
1684,CAUCA,19,TIMBIQUÍ
1685,CAUCA,19,TIMBIQUÍ
1686,CAUCA,19,TIMBIQUÍ
1687,CAUCA,19,TIMBIQUÍ
1688,CHOCÓ,27,ACANDÍ
1689,CHOCÓ,27,ACANDÍ
1690,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
1691,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1692,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1693,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1694,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1695,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1696,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1697,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1698,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1699,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1700,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1701,CHOCÓ,27,JURADÓ
1702,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1703,CHOCÓ,27,NUQUÍ
1704,CHOCÓ,27,NUQUÍ
1705,CHOCÓ,27,NUQUÍ
1706,CHOCÓ,27,QUIBDÓ
1707,CHOCÓ,27,UNGUÍA
1708,CHOCÓ,27,UNGUÍA
1709,CHOCÓ,27,UNGUÍA
1710,GUAINÍA,94,BARRANCOMINAS
1711,GUAINÍA,94,INÍRIDA
1712,GUAVIARE,95,MIRAFLORES
1713,LA GUAJIRA,44,URIBIA
1714,MAGDALENA,47,CIÉNAGA
1715,META,50,MAPIRIPÁN
1716,NARIÑO,52,EL CHARCO
1717,NARIÑO,52,EL CHARCO
1718,NARIÑO,52,EL CHARCO
1719,NARIÑO,52,EL CHARCO
1720,NARIÑO,52,EL CHARCO
1721,NARIÑO,52,EL CHARCO
1722,NARIÑO,52,FRANCISCO PIZARRO
1723,NARIÑO,52,LA TOLA
1724,NARIÑO,52,LA TOLA
1725,NARIÑO,52,LA TOLA
1726,NARIÑO,52,LA TOLA
1727,NARIÑO,52,OLAYA HERRERA
1728,NARIÑO,52,SAN ANDRÉS DE TUMACO
1729,NARIÑO,52,SAN ANDRÉS DE TUMACO
1730,NARIÑO,52,SAN ANDRÉS DE TUMACO
1731,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1732,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1733,PUTUMAYO,86,PUERTO LEGUÍZAMO
1734,PUTUMAYO,86,PUERTO LEGUÍZAMO
1735,VALLE DEL CAUCA,76,BUENAVENTURA
1736,VAUPÉS,97,CARURÚ
1737,VAUPÉS,97,MITÚ
1738,VAUPÉS,97,TARAIRA
1739,VICHADA,99,CUMARIBO
1740,VICHADA,99,LA PRIMAVERA
1741,VICHADA,99,PUERTO CARREÑO
1742,VICHADA,99,PUERTO CARREÑO
1743,VICHADA,99,SANTA ROSALÍA
1744,AMAZONAS,91,LETICIA
1745,AMAZONAS,91,PUERTO NARIÑO
1746,AMAZONAS,91,TARAPACÁ (ANM)
1747,ANTIOQUIA,5,VIGÍA DEL FUERTE
1748,ANTIOQUIA,5,VIGÍA DEL FUERTE
1749,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,PROVIDENCIA
1750,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
1751,BOLÍVAR,13,CARTAGENA DE INDIAS
1752,BOLÍVAR,13,CARTAGENA DE INDIAS
1753,BOLÍVAR,13,CARTAGENA DE INDIAS
1754,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1755,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1756,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1757,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1758,CASANARE,85,TRINIDAD
1759,CAUCA,19,GUAPI
1760,CAUCA,19,GUAPI
1761,CAUCA,19,LÓPEZ DE MICAY
1762,CAUCA,19,LÓPEZ DE MICAY
1763,CAUCA,19,LÓPEZ DE MICAY
1764,CAUCA,19,LÓPEZ DE MICAY
1765,CAUCA,19,LÓPEZ DE MICAY
1766,CAUCA,19,LÓPEZ DE MICAY
1767,CAUCA,19,LÓPEZ DE MICAY
1768,CAUCA,19,TIMBIQUÍ
1769,CAUCA,19,TIMBIQUÍ
1770,CAUCA,19,TIMBIQUÍ
1771,CAUCA,19,TIMBIQUÍ
1772,CAUCA,19,TIMBIQUÍ
1773,CAUCA,19,TIMBIQUÍ
1774,CHOCÓ,27,ACANDÍ
1775,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
1776,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1777,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1778,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1779,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1780,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1781,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1782,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1783,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1784,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1785,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1786,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1787,CHOCÓ,27,JURADÓ
1788,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1789,CHOCÓ,27,NUQUÍ
1790,CHOCÓ,27,NUQUÍ
1791,CHOCÓ,27,NUQUÍ
1792,CHOCÓ,27,QUIBDÓ
1793,CHOCÓ,27,UNGUÍA
1794,CHOCÓ,27,UNGUÍA
1795,CHOCÓ,27,UNGUÍA
1796,GUAINÍA,94,BARRANCOMINAS
1797,GUAINÍA,94,INÍRIDA
1798,GUAVIARE,95,MIRAFLORES
1799,LA GUAJIRA,44,URIBIA
1800,MAGDALENA,47,CIÉNAGA
1801,META,50,MAPIRIPÁN
1802,NARIÑO,52,EL CHARCO
1803,NARIÑO,52,EL CHARCO
1804,NARIÑO,52,EL CHARCO
1805,NARIÑO,52,FRANCISCO PIZARRO
1806,NARIÑO,52,LA TOLA
1807,NARIÑO,52,LA TOLA
1808,NARIÑO,52,LA TOLA
1809,NARIÑO,52,LA TOLA
1810,NARIÑO,52,OLAYA HERRERA
1811,NARIÑO,52,SAN ANDRÉS DE TUMACO
1812,NARIÑO,52,SAN ANDRÉS DE TUMACO
1813,NARIÑO,52,SAN ANDRÉS DE TUMACO
1814,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1815,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1816,PUTUMAYO,86,PUERTO LEGUÍZAMO
1817,PUTUMAYO,86,PUERTO LEGUÍZAMO
1818,VALLE DEL CAUCA,76,BUENAVENTURA
1819,VAUPÉS,97,CARURÚ
1820,VAUPÉS,97,MITÚ
1821,VAUPÉS,97,TARAIRA
1822,VICHADA,99,CUMARIBO
1823,VICHADA,99,LA PRIMAVERA
1824,VICHADA,99,PUERTO CARREÑO
1825,VICHADA,99,PUERTO CARREÑO
1826,VICHADA,99,SANTA ROSALÍA
1827,AMAZONAS,91,LETICIA
1828,AMAZONAS,91,PUERTO NARIÑO
1829,AMAZONAS,91,TARAPACÁ (ANM)
1830,ANTIOQUIA,5,VIGÍA DEL FUERTE
1831,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,PROVIDENCIA
1832,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
1833,BOLÍVAR,13,CARTAGENA DE INDIAS
1834,BOLÍVAR,13,CARTAGENA DE INDIAS
1835,BOLÍVAR,13,CARTAGENA DE INDIAS
1836,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1837,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1838,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1839,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1840,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1841,CASANARE,85,TRINIDAD
1842,CAUCA,19,GUAPI
1843,CAUCA,19,GUAPI
1844,CAUCA,19,LÓPEZ DE MICAY
1845,CAUCA,19,LÓPEZ DE MICAY
1846,CAUCA,19,LÓPEZ DE MICAY
1847,CAUCA,19,LÓPEZ DE MICAY
1848,CAUCA,19,LÓPEZ DE MICAY
1849,CAUCA,19,LÓPEZ DE MICAY
1850,CAUCA,19,TIMBIQUÍ
1851,CAUCA,19,TIMBIQUÍ
1852,CAUCA,19,TIMBIQUÍ
1853,CAUCA,19,TIMBIQUÍ
1854,CAUCA,19,TIMBIQUÍ
1855,CAUCA,19,TIMBIQUÍ
1856,CAUCA,19,TIMBIQUÍ
1857,CAUCA,19,TIMBIQUÍ
1858,CHOCÓ,27,ACANDÍ
1859,CHOCÓ,27,ACANDÍ
1860,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
1861,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1862,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1863,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1864,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1865,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1866,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1867,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1868,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1869,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1870,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1871,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1872,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1873,CHOCÓ,27,JURADÓ
1874,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1875,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1876,CHOCÓ,27,NUQUÍ
1877,CHOCÓ,27,NUQUÍ
1878,CHOCÓ,27,NUQUÍ
1879,CHOCÓ,27,QUIBDÓ
1880,CHOCÓ,27,UNGUÍA
1881,CHOCÓ,27,UNGUÍA
1882,CHOCÓ,27,UNGUÍA
1883,GUAINÍA,94,BARRANCOMINAS
1884,GUAINÍA,94,INÍRIDA
1885,GUAVIARE,95,MIRAFLORES
1886,LA GUAJIRA,44,URIBIA
1887,MAGDALENA,47,CIÉNAGA
1888,META,50,MAPIRIPÁN
1889,NARIÑO,52,EL CHARCO
1890,NARIÑO,52,EL CHARCO
1891,NARIÑO,52,EL CHARCO
1892,NARIÑO,52,EL CHARCO
1893,NARIÑO,52,LA TOLA
1894,NARIÑO,52,LA TOLA
1895,NARIÑO,52,LA TOLA
1896,NARIÑO,52,LA TOLA
1897,NARIÑO,52,OLAYA HERRERA
1898,NARIÑO,52,SAN ANDRÉS DE TUMACO
1899,NARIÑO,52,SAN ANDRÉS DE TUMACO
1900,NARIÑO,52,SAN ANDRÉS DE TUMACO
1901,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1902,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1903,PUTUMAYO,86,PUERTO LEGUÍZAMO
1904,VALLE DEL CAUCA,76,BUENAVENTURA
1905,VALLE DEL CAUCA,76,BUENAVENTURA
1906,VAUPÉS,97,CARURÚ
1907,VAUPÉS,97,MITÚ
1908,VAUPÉS,97,TARAIRA
1909,VICHADA,99,CUMARIBO
1910,VICHADA,99,LA PRIMAVERA
1911,VICHADA,99,PUERTO CARREÑO
1912,VICHADA,99,PUERTO CARREÑO
1913,VICHADA,99,SANTA ROSALÍA
1914,AMAZONAS,91,LETICIA
1915,AMAZONAS,91,PUERTO NARIÑO
1916,CHOCÓ,27,JURADO
1917,AMAZONAS,91,TARAPACÁ (ANM)
1918,ANTIOQUIA,5,VIGÍA DEL FUERTE
1919,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,PROVIDENCIA
1920,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
1921,BOLÍVAR,13,CARTAGENA DE INDIAS
1922,BOLÍVAR,13,CARTAGENA DE INDIAS
1923,BOLÍVAR,13,CARTAGENA DE INDIAS
1924,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1925,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
1926,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1927,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
1928,CASANARE,85,TRINIDAD
1929,CAUCA,19,GUAPI
1930,CAUCA,19,GUAPI
1931,CAUCA,19,LÓPEZ DE MICAY
1932,CAUCA,19,LÓPEZ DE MICAY
1933,CAUCA,19,LÓPEZ DE MICAY
1934,CAUCA,19,LÓPEZ DE MICAY
1935,CAUCA,19,LÓPEZ DE MICAY
1936,CAUCA,19,LÓPEZ DE MICAY
1937,CAUCA,19,TIMBIQUÍ
1938,CAUCA,19,TIMBIQUÍ
1939,CAUCA,19,TIMBIQUÍ
1940,CAUCA,19,TIMBIQUÍ
1941,CAUCA,19,TIMBIQUÍ
1942,CAUCA,19,TIMBIQUÍ
1943,CAUCA,19,TIMBIQUÍ
1944,CAUCA,19,TIMBIQUÍ
1945,CHOCÓ,27,ACANDÍ
1946,CHOCÓ,27,ACANDÍ
1947,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
1948,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1949,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1950,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
1951,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1952,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1953,CHOCÓ,27,BAJO BAUDÓ (PIZARRO)
1954,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1955,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1956,CHOCÓ,27,BOJAYÁ (BELLAVISTA)
1957,CHOCÓ,27,EL LITORAL DEL SAN JUAN
1958,CHOCÓ,27,JURADÓ
1959,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1960,CHOCÓ,27,MEDIO ATRATO (BETÉ)
1961,CHOCÓ,27,NUQUÍ
1962,CHOCÓ,27,NUQUÍ
1963,CHOCÓ,27,NUQUÍ
1964,CHOCÓ,27,QUIBDÓ
1965,CHOCÓ,27,UNGUÍA
1966,CHOCÓ,27,UNGUÍA
1967,CHOCÓ,27,UNGUÍA
1968,GUAINÍA,94,BARRANCOMINAS
1969,GUAINÍA,94,INÍRIDA
1970,GUAVIARE,95,MIRAFLORES
1971,LA GUAJIRA,44,URIBIA
1972,MAGDALENA,47,CIÉNAGA
1973,META,50,MAPIRIPÁN
1974,NARIÑO,52,EL CHARCO
1975,NARIÑO,52,LA TOLA
1976,NARIÑO,52,LA TOLA
1977,NARIÑO,52,LA TOLA
1978,NARIÑO,52,OLAYA HERRERA
1979,NARIÑO,52,SAN ANDRÉS DE TUMACO
1980,NARIÑO,52,SAN ANDRÉS DE TUMACO
1981,NARIÑO,52,SAN ANDRÉS DE TUMACO
1982,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1983,NARIÑO,52,SANTA BÁRBARA (ISCUANDÉ)
1984,PUTUMAYO,86,PUERTO LEGUÍZAMO
1985,VALLE DEL CAUCA,76,BUENAVENTURA
1986,VALLE DEL CAUCA,76,BUENAVENTURA
1987,VAUPÉS,97,CARURÚ
1988,VAUPÉS,97,MITÚ
1989,VAUPÉS,97,TARAIRA
1990,VICHADA,99,CUMARIBO
1991,VICHADA,99,LA PRIMAVERA
1992,VICHADA,99,PUERTO CARREÑO
1993,VICHADA,99,PUERTO CARREÑO
1994,VICHADA,99,SANTA ROSALÍA
1995,AMAZONAS,91,LETICIA
1996,AMAZONAS,91,PUERTO NARIÑO
1997,AMAZONAS,91,TARAPACÁ (ANM)
1998,ANTIOQUIA,5,VIGÍA DEL FUERTE
1999,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,PROVIDENCIA
2000,CHOCÓ,27,JURADO
2001,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88,SAN ANDRÉS
2002,BOLÍVAR,13,CARTAGENA DE INDIAS
2003,BOLÍVAR,13,CARTAGENA DE INDIAS
2004,BOLÍVAR,13,CARTAGENA DE INDIAS
2005,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
2006,CAQUETÁ,18,CARTAGENA DEL CHAIRÁ
2007,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
2008,CAQUETÁ,18,SAN VICENTE DEL CAGUÁN
2009,CASANARE,85,TRINIDAD
2010,CAUCA,19,GUAPI
2011,CAUCA,19,GUAPI
2012,CAUCA,19,LÓPEZ DE MICAY
2013,CAUCA,19,LÓPEZ DE MICAY
2014,CAUCA,19,LÓPEZ DE MICAY
2015,CAUCA,19,LÓPEZ DE MICAY
2016,CAUCA,19,LÓPEZ DE MICAY
2017,CAUCA,19,TIMBIQUÍ
2018,CAUCA,19,TIMBIQUÍ
2019,CAUCA,19,TIMBIQUÍ
2020,CAUCA,19,TIMBIQUÍ
2021,CAUCA,19,TIMBIQUÍ
2022,CAUCA,19,TIMBIQUÍ
2023,CHOCÓ,27,ACANDÍ
2024,CHOCÓ,27,ACANDÍ
2025,CHOCÓ,27,ALTO BAUDÓ (PIE DE PATO)
2026,CHOCÓ,27,BAHÍA SOLANO (MUTIS)
